3,4,2,9,0.16359999999999997
2,1,4,1,0.1804
2,2,1,5,0.13680000000000003
2,6,1,9,0.20479999999999998
2,1,2,9,0.19320000000000004
3,1,1,11,0.1592
3,3,3,4,0.20199999999999996
4,3,3,11,0.17600000000000005
3,4,4,5,0.17200000000000004
4,12,1,13,0.3408
4,5,4,11,0.24439999999999995
1,10,4,12,0.27680000000000005
2,3,2,4,0.20599999999999996
4,2,3,10,0.1552
2,11,1,12,0.31000000000000005
2,8,3,11,0.25
4,5,2,11,0.1916
4,3,1,13,0.23440000000000005
1,7,4,10,0.22799999999999998
2,7,4,9,0.2156
4,1,1,6,0.12
1,1,1,13,0.26439999999999997
1,2,1,8,0.18999999999999995
3,2,2,13,0.22240000000000004
2,2,4,10,0.17200000000000004
4,2,1,11,0.17959999999999998
2,10,4,12,0.2832
3,4,2,13,0.24480000000000002
4,3,3,5,0.15080000000000005
3,7,4,13,0.2592
3,11,1,12,0.3196
1,6,3,10,0.22360000000000002
2,3,3,3,0.19840000000000002
3,2,4,2,0.2056
1,8,2,11,0.252
1,5,3,10,0.17679999999999996
1,2,4,6,0.12919999999999998
4,5,2,12,0.21760000000000002
2,9,2,13,0.33520000000000005
3,2,2,7,0.12639999999999996
2,7,4,7,0.30079999999999996
1,7,3,8,0.21519999999999995
1,5,2,8,0.18799999999999994
4,1,1,3,0.13360000000000005
3,1,3,12,0.24
4,3,2,5,0.15200000000000002
3,9,3,12,0.31799999999999995
2,4,4,8,0.15839999999999999
3,4,3,8,0.20399999999999996
3,8,4,8,0.31279999999999997
2,10,1,12,0.2852
4,4,1,10,0.17159999999999997
2,6,2,12,0.256
4,4,3,10,0.18200000000000005
3,1,4,7,0.13039999999999996
1,3,2,9,0.1632
4,4,4,9,0.20399999999999996
2,1,4,11,0.1704
3,5,3,11,0.246
3,9,2,10,0.28080000000000005
2,2,4,2,0.2016
1,3,4,5,0.16400000000000003
3,5,3,6,0.22760000000000002
1,3,3,8,0.14159999999999995
1,2,2,11,0.19320000000000004
4,5,2,8,0.18920000000000003
3,4,3,13,0.28400000000000003
2,1,1,8,0.14
1,11,4,12,0.31479999999999997
4,4,2,13,0.24080000000000001
3,4,4,11,0.1864
1,1,4,5,0.12160000000000004
3,3,2,9,0.16800000000000004
2,5,4,12,0.2056
1,8,4,13,0.2704
3,8,3,12,0.27959999999999996
3,2,1,4,0.15200000000000002
1,11,4,13,0.3084
1,8,3,8,0.3284
4,5,4,9,0.22599999999999998
2,4,1,8,0.15639999999999998
2,4,1,6,0.1784
1,7,1,12,0.2548
1,1,3,12,0.18479999999999996
2,9,4,12,0.26759999999999995
1,4,4,12,0.21599999999999997
4,4,4,7,0.20399999999999996
3,5,3,10,0.22560000000000002
4,11,1,13,0.3288
3,1,4,4,0.15039999999999998
2,11,4,12,0.32520000000000004
1,9,4,12,0.2672
1,1,4,7,0.12
1,2,1,10,0.20399999999999996
1,5,3,11,0.20399999999999996
3,1,1,7,0.12919999999999998
4,1,3,5,0.12319999999999998
1,2,4,13,0.2368
2,10,1,13,0.3044
2,3,4,10,0.18320000000000003
1,4,3,4,0.22640000000000005
1,4,3,5,0.17359999999999998
1,11,2,11,0.4364
3,6,1,8,0.18679999999999997
1,6,1,8,0.25239999999999996
3,4,3,10,0.22440000000000004
2,1,4,10,0.16359999999999997
3,6,3,10,0.23719999999999997
4,1,3,4,0.1352
3,4,2,8,0.15200000000000002
2,7,1,13,0.26160000000000005
2,10,4,13,0.2984
1,1,4,6,0.12360000000000004
1,1,4,9,0.15600000000000003
2,6,2,7,0.22560000000000002
4,1,2,7,0.1372
2,2,2,4,0.17879999999999996
3,1,3,4,0.15759999999999996
3,3,1,11,0.18920000000000003
3,10,2,12,0.28559999999999997
1,5,3,8,0.17000000000000004
1,4,2,5,0.16759999999999997
4,2,4,11,0.2076
2,6,1,8,0.20599999999999996
1,2,1,3,0.18720000000000003
3,2,3,11,0.21519999999999995
2,3,3,4,0.17079999999999995
3,9,4,13,0.28200000000000003
3,8,4,11,0.24
2,4,1,7,0.16200000000000003
1,6,3,9,0.20840000000000003
1,6,3,13,0.24719999999999998
1,5,3,9,0.17279999999999995
1,5,2,7,0.19279999999999997
2,2,3,11,0.1804
3,5,2,7,0.19199999999999995
4,11,1,12,0.30400000000000005
2,1,1,7,0.11919999999999997
1,6,2,12,0.21199999999999997
2,10,2,11,0.31200000000000006
1,3,4,6,0.14800000000000002
2,3,4,13,0.23360000000000003
2,10,1,11,0.2724
2,3,1,10,0.17720000000000002
4,1,1,2,0.12639999999999996
1,4,3,8,0.16920000000000002
3,4,3,7,0.2148
2,9,1,12,0.2864
2,6,3,9,0.20720000000000005
4,10,2,13,0.3056
1,6,4,10,0.20320000000000005
4,6,2,7,0.20199999999999996
1,8,3,11,0.252
4,6,3,11,0.2108
4,4,1,8,0.16359999999999997
3,11,1,13,0.3316
2,7,3,13,0.2552
2,4,1,10,0.17159999999999997
2,3,3,9,0.16479999999999995
3,1,2,3,0.11960000000000004
4,4,1,13,0.24439999999999995
3,2,2,10,0.15639999999999998
3,5,4,9,0.16679999999999995
1,2,2,10,0.16000000000000003
2,11,2,12,0.348
3,5,3,7,0.22560000000000002
4,11,4,12,0.32799999999999996
4,1,2,13,0.22040000000000004
3,2,1,3,0.13680000000000003
4,4,1,9,0.16720000000000002
2,7,4,8,0.2108
3,1,4,12,0.18999999999999995
3,5,4,5,0.246
3,8,3,13,0.3036
1,6,4,8,0.1876
3,2,1,6,0.13759999999999994
2,1,1,10,0.14959999999999996
3,1,2,11,0.17800000000000005
4,10,2,12,0.2956
2,1,1,12,0.18359999999999999
2,5,2,8,0.21840000000000004
1,2,1,5,0.18400000000000005
3,3,4,8,0.15559999999999996
1,3,4,12,0.20440000000000003
2,1,1,5,0.13119999999999998
4,2,1,12,0.1896
2,2,2,5,0.19240000000000002
4,5,3,6,0.18359999999999999
1,1,2,10,0.1632
2,1,1,6,0.11519999999999997
4,5,3,11,0.20399999999999996
2,8,2,11,0.28200000000000003
3,1,2,9,0.15759999999999996
1,1,4,1,0.19440000000000002
3,12,2,13,0.3328
3,9,4,11,0.28879999999999995
2,1,1,11,0.1632
3,4,4,9,0.16600000000000004
4,2,4,5,0.19240000000000002
2,9,3,13,0.2992
3,1,1,6,0.126
4,2,3,6,0.13839999999999997
4,5,1,12,0.2036
2,6,1,13,0.254
4,5,4,7,0.20720000000000005
1,6,1,13,0.28280000000000005
4,1,4,3,0.1624
4,1,4,12,0.2308
4,11,2,13,0.3164
3,11,3,12,0.31520000000000004
2,6,3,11,0.19640000000000002
1,2,4,10,0.16800000000000004
2,5,1,7,0.17759999999999998
2,8,2,12,0.29079999999999995
4,2,2,11,0.18679999999999997
3,11,4,13,0.3276
1,2,2,2,0.18920000000000003
3,5,2,12,0.2188
3,9,2,13,0.29000000000000004
1,9,2,10,0.26239999999999997
3,1,4,13,0.21640000000000004
2,7,2,8,0.25960000000000005
3,3,1,7,0.1512
1,1,4,12,0.19199999999999995
2,2,4,6,0.134
3,3,3,13,0.2612
2,5,4,5,0.25839999999999996
3,2,1,11,0.1784
3,4,2,11,0.18279999999999996
4,2,1,9,0.15400000000000003
1,2,3,3,0.1472
2,8,4,13,0.2592
2,2,3,12,0.20279999999999998
4,4,1,11,0.2016
3,2,4,6,0.12
1,9,2,9,0.3568
2,3,2,7,0.1844
3,4,4,7,0.16600000000000004
2,8,3,8,0.32199999999999995
1,1,2,5,0.13560000000000005
1,7,4,8,0.21319999999999995
1,9,3,12,0.28480000000000005
2,5,3,13,0.2388
1,5,3,7,0.19599999999999995
2,1,4,2,0.128
4,6,1,13,0.24560000000000004
3,4,3,6,0.2076
4,7,4,10,0.2528
1,7,4,7,0.30079999999999996
3,5,2,11,0.1896
4,6,1,9,0.20399999999999996
1,8,2,12,0.24160000000000004
2,6,1,11,0.19599999999999995
2,4,1,13,0.23719999999999997
3,3,1,10,0.1804
1,1,4,11,0.17320000000000002
2,2,2,11,0.22399999999999998
1,4,3,11,0.20599999999999996
3,3,1,8,0.14039999999999997
1,11,4,11,0.4608
1,3,2,4,0.16600000000000004
1,3,3,3,0.21040000000000003
2,3,3,7,0.14880000000000004
3,4,1,10,0.17959999999999998
1,5,2,5,0.24960000000000004
2,11,3,11,0.4416
3,4,4,13,0.24639999999999995
2,4,4,13,0.24919999999999998
4,2,1,3,0.14680000000000004
4,2,4,9,0.19079999999999997
4,8,3,9,0.23560000000000003
1,1,2,4,0.1352
3,4,1,5,0.16159999999999997
1,2,4,11,0.1684
3,4,1,12,0.2116
2,5,1,8,0.18679999999999997
4,3,2,4,0.15200000000000002
2,11,1,13,0.3104
1,5,4,9,0.19120000000000004
2,1,4,13,0.2168
3,8,4,9,0.25
3,5,4,6,0.18520000000000003
1,6,1,10,0.2508
4,3,3,12,0.19720000000000004
4,2,2,5,0.15080000000000005
4,2,4,8,0.18520000000000003
1,5,4,12,0.21440000000000003
4,11,3,12,0.3076
3,2,4,5,0.14239999999999997
2,5,1,9,0.18400000000000005
3,5,4,13,0.23319999999999996
4,6,4,9,0.24360000000000004
2,3,2,9,0.2056
1,9,4,10,0.2844
2,8,1,13,0.264
1,3,3,12,0.20679999999999998
4,9,4,10,0.31200000000000006
3,1,1,9,0.16279999999999994
1,4,3,10,0.1704
1,4,2,13,0.24480000000000002
4,8,4,12,0.278
4,6,1,11,0.19840000000000002
3,1,1,13,0.23160000000000003
2,1,3,13,0.20920000000000005
4,3,4,8,0.1904
3,1,1,4,0.13680000000000003
2,4,2,11,0.24280000000000002
1,6,2,9,0.20399999999999996
4,7,4,11,0.2572
1,4,3,7,0.1744
2,4,1,11,0.1844
4,3,2,11,0.1764
2,1,2,12,0.2208
2,4,3,9,0.17079999999999995
1,6,1,7,0.22999999999999998
2,4,3,13,0.23399999999999999
2,5,1,6,0.19079999999999997
1,6,2,11,0.19679999999999997
3,1,2,4,0.1352
3,2,4,9,0.14839999999999998
2,1,2,11,0.2168
4,1,2,2,0.12560000000000004
3,6,4,12,0.22040000000000004
3,7,1,12,0.22040000000000004
3,1,1,12,0.1784
